Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,4500,Kirinyaga,2024-06-19
Dry Maize,White Maize,-,-,Mwingi Town,37.00/Kg,50.00/Kg,9000,Kitui,2024-06-19
Dry Maize,White Maize,-,-,test market,30.00/Kg,30.00/Kg,18000,test,2024-06-19
Dry Maize,White Maize,-,-,test market,30.00/Kg,37.50/Kg,9000,test,2024-06-19
Dry Maize,Mixed-Traditional ,-,-,test market,30.00/Kg,30.00/Kg,18000,test,2024-06-19
Dry Maize,White Maize,-,-,test market,30.00/Kg,30.00/Kg,1800,test,2024-06-19
Dry Maize,Mixed-Traditional ,-,-,test market,30.00/Kg,1.50/Kg,1800,test,2024-06-19
Dry Maize,White Maize,-,-,test market,30.00/Kg,30.00/Kg,18000,test,2024-06-19
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-19
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-19
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-06-19
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1100,Nakuru,2024-06-19
Dry Maize,White Maize,-,-,Mulot,35.56/Kg,50.00/Kg,5000,Bomet,2024-06-19
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1800,Meru,2024-06-19
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-19
Dry Maize,Mixed-Traditional ,-,-,Bondeni,35.00/Kg,45.00/Kg,500,Trans-Nzoia,2024-06-18
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1700,Nakuru,2024-06-18
Dry Maize,Mixed-Traditional ,-,-,Cheptulu, - ,50.00/Kg,3400,Vihiga,2024-06-18
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,630,Meru,2024-06-18
Dry Maize,White Maize,-,-,Kangemi Market,31.11/Kg, - ,,Nairobi,2024-06-18
Dry Maize,White Maize,-,-,Kapsabet Market,37.78/Kg,40.00/Kg,7500,Nandi,2024-06-18
Dry Maize,White Maize,-,-,Kabiyet Market,54.00/Kg,58.00/Kg,1000,Nandi,2024-06-18
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-06-18
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-18
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-18
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,7500,Kirinyaga,2024-06-18
Dry Maize,White Maize,-,-,Kabati Kitui,35.00/Kg,40.00/Kg,15300,Kitui,2024-06-17
Dry Maize,White Maize,-,-,Isebania Market, - ,28.00/Kg,65000,Migori,2024-06-17
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,0,Kirinyaga,2024-06-17
Dry Maize,White Maize,-,-,Kimumu - Bahati,50.00/Kg,60.00/Kg,5000,Uasin-Gishu,2024-06-17
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-17
Dry Maize,Yellow Maize,-,-,Kibuye, - ,100.00/Kg,,Kisumu,2024-06-16
Dry Maize,White Maize,-,-,Kibuye,44.44/Kg,55.00/Kg,,Kisumu,2024-06-16
Dry Maize,White Maize,-,-,Katito,38.89/Kg,50.00/Kg,6500,Kisumu,2024-06-16
Dry Maize,White Maize,-,-,Isebania Market, - ,28.00/Kg,65000,Migori,2024-06-16
Dry Maize,White Maize,-,-,Mabera,24.00/Kg,32.00/Kg,6500,Migori,2024-06-16
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,4500,Migori,2024-06-16
Dry Maize,White Maize,-,-,Kibiok,45.00/Kg,50.00/Kg,9000,Nandi,2024-06-16
Dry Maize,White Maize,-,-,Akala,40.00/Kg,50.00/Kg,10000,Siaya,2024-06-15
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1200,Nakuru,2024-06-15
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8500,Kirinyaga,2024-06-15
Dry Maize,White Maize,-,-,Kapsabet Market,35.56/Kg,40.00/Kg,3000,Nandi,2024-06-15
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,8000,Kirinyaga,2024-06-15
Dry Maize,White Maize,-,-,Mukuyu Market,33.33/Kg,38.89/Kg,,Muranga,2024-06-15
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-15
Dry Maize,White Maize,-,-,Ndanai,35.56/Kg,40.00/Kg,21600,Bomet,2024-06-14
Dry Maize,White Maize,-,-,Cheptulu, - ,45.00/Kg,3500,Vihiga,2024-06-14
Dry Maize,White Maize,-,-,Kimumu - Bahati,44.44/Kg,60.00/Kg,12000,Uasin-Gishu,2024-06-14
Dry Maize,White Maize,-,-,Kisasi,35.00/Kg,45.00/Kg,,Kitui,2024-06-14
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1200,Nakuru,2024-06-14
Dry Maize,White Maize,-,-,Sikhendu,36.00/Kg,40.00/Kg,360,Trans-Nzoia,2024-06-14
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-14
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-14
Dry Maize,White Maize,-,-,Kasikeu,35.00/Kg,40.00/Kg,,Makueni,2024-06-14
Dry Maize,Mixed-Traditional ,-,-,Mogogosiek Market,35.56/Kg,60.00/Kg,9000,Bomet,2024-06-14
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1400,Nakuru,2024-06-13
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,68.00/Kg,,Nairobi,2024-06-13
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,900,Kirinyaga,2024-06-13
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-13
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-13
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-13
Dry Maize,White Maize,-,-,Kimumu - Bahati,50.00/Kg,55.00/Kg,12000,Uasin-Gishu,2024-06-12
Dry Maize,White Maize,-,-,Akala,45.00/Kg,50.00/Kg,10000,Siaya,2024-06-12
Dry Maize,White Maize,-,-,Serem - Nandi,37.50/Kg,41.67/Kg,2000,Nandi,2024-06-12
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,6500,Kirinyaga,2024-06-12
Dry Maize,Yellow Maize,-,-,Kibuye, - ,100.00/Kg,,Kisumu,2024-06-12
Dry Maize,White Maize,-,-,Kibuye,44.44/Kg,55.00/Kg,,Kisumu,2024-06-12
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1500,Nakuru,2024-06-12
Dry Maize,White Maize,-,-,Mulot,35.56/Kg,50.00/Kg,10000,Bomet,2024-06-12
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,45.00/Kg,50.00/Kg,18300,Nandi,2024-06-12
Dry Maize,White Maize,-,-,Mwingi Town,40.00/Kg,45.00/Kg,3600,Kitui,2024-06-12
Dry Maize,Mixed-Traditional ,-,-,Mukuyu Market,33.33/Kg,35.56/Kg,,Muranga,2024-06-12
Dry Maize,White Maize,-,-,Nairobi Wakulima,36.67/Kg,70.00/Kg,,Nairobi,2024-06-12
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-12
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-12
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1600,Meru,2024-06-12
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-12
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,45.00/Kg,5000,Uasin-Gishu,2024-06-12
Dry Maize,White Maize,-,-,Kerugoya,40.00/Kg,65.00/Kg,5000,Kirinyaga,2024-06-11
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,27000,Meru,2024-06-11
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,3000,Uasin-Gishu,2024-06-11
Dry Maize,White Maize,-,-,Cheptulu, - ,45.00/Kg,3500,Vihiga,2024-06-11
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1700,Nakuru,2024-06-11
Dry Maize,White Maize,-,-,Isebania Market, - ,30.00/Kg,65000,Migori,2024-06-11
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,40.00/Kg,10000,Nandi,2024-06-11
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,810,Meru,2024-06-11
Dry Maize,White Maize,-,-,Nyamakima,70.00/Kg,90.00/Kg,,Nairobi,2024-06-11
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-11
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,55.00/Kg,27000,Bomet,2024-06-11
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-11
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-11
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,5000,Kirinyaga,2024-06-11
Dry Maize,Mixed-Traditional ,-,-,Kabati Kitui,30.00/Kg,40.00/Kg,3600,Kitui,2024-06-10
Dry Maize,White Maize,-,-,Kitale Municipality Market,80.00/Kg,100.00/Kg,2000,Trans-Nzoia,2024-06-10
Dry Maize,Mixed-Traditional ,-,-,Kimumu - Bahati,38.89/Kg,50.00/Kg,5000,Uasin-Gishu,2024-06-10
Dry Maize,White Maize,-,-,Kisasi,35.00/Kg,45.00/Kg,,Kitui,2024-06-10
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,1500,Uasin-Gishu,2024-06-10
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-06-10
Dry Maize,White Maize,-,-,Nyamakima,39.00/Kg,70.00/Kg,,Nairobi,2024-06-10
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-10
Dry Maize,White Maize,-,-,Mabera,60.00/Kg,80.00/Kg,6000,Migori,2024-06-10
Dry Maize,White Maize,-,-,Kibiok,45.00/Kg,55.00/Kg,6500,Nandi,2024-06-09
Dry Maize,Yellow Maize,-,-,Kibuye, - ,100.00/Kg,,Kisumu,2024-06-09
Dry Maize,White Maize,-,-,Kibuye,44.44/Kg,50.00/Kg,,Kisumu,2024-06-09
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-09
Dry Maize,White Maize,-,-,Akala,40.00/Kg,50.00/Kg,14000,Siaya,2024-06-08
Dry Maize,White Maize,-,-,Mukuyu Market,33.33/Kg,38.89/Kg,,Muranga,2024-06-08
Dry Maize,White Maize,-,-,Kapsabet Market,37.78/Kg,40.00/Kg,10000,Nandi,2024-06-08
Dry Maize,White Maize,-,-,Kimumu - Bahati,38.89/Kg,50.00/Kg,12000,Uasin-Gishu,2024-06-08
Dry Maize,White Maize,-,-,Mulot,41.11/Kg,50.00/Kg,120000,Bomet,2024-06-08
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1700,Nakuru,2024-06-08
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-08
Dry Maize,White Maize,-,-,Kimumu - Bahati,50.00/Kg,60.00/Kg,7000,Uasin-Gishu,2024-06-07
Dry Maize,Mixed-Traditional ,-,-,Ndanai,35.56/Kg,40.00/Kg,,Bomet,2024-06-07
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,4500,Migori,2024-06-07
Dry Maize,White Maize,-,-,Sibanga,33.33/Kg,45.00/Kg,4500,Trans-Nzoia,2024-06-07
Dry Maize,White Maize,-,-,Sikhendu,32.00/Kg,36.00/Kg,360,Trans-Nzoia,2024-06-07
Dry Maize,White Maize,-,-,Isebania Market, - ,23.00/Kg,65000,Migori,2024-06-07
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-07
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-07
Dry Maize,White Maize,-,-,Nyamakima,39.00/Kg,70.00/Kg,,Nairobi,2024-06-07
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,4500,Kirinyaga,2024-06-07
Dry Maize,Mixed-Traditional ,-,-,Chuka,42.22/Kg,45.00/Kg,900,Tharaka-Nithi,2024-06-07
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,4500,Kirinyaga,2024-06-07
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-07
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,6500,Kirinyaga,2024-06-07
Dry Maize,Mixed-Traditional ,-,-,Kabati Kitui,30.00/Kg,30.00/Kg,9000,Kitui,2024-06-06
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,2100,Nakuru,2024-06-06
Dry Maize,Yellow Maize,-,-,Gikomba,60.00/Kg,90.00/Kg,,Nairobi,2024-06-06
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-06-06
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-06-06
Dry Maize,White Maize,-,-,Kimilili town,45.00/Kg,50.00/Kg,10000,Bungoma,2024-06-06
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-06
Dry Maize,Mixed-Traditional ,-,-,Mabera,26.00/Kg,32.00/Kg,5000,Migori,2024-06-06
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,6300,Uasin-Gishu,2024-06-06
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,9000,Kirinyaga,2024-06-05
Dry Maize,Mixed-Traditional ,-,-,Mwatate,30.00/Kg,35.00/Kg,,Taita-Taveta,2024-06-05
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,4500,Migori,2024-06-05
Dry Maize,Mixed-Traditional ,-,-,Akala,45.00/Kg,50.00/Kg,14000,Siaya,2024-06-05
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1200,Nakuru,2024-06-05
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,47.50/Kg,55.00/Kg,1800,Nandi,2024-06-05
Dry Maize,White Maize,-,-,Nyamakima,39.00/Kg,70.00/Kg,,Nairobi,2024-06-05
Dry Maize,Yellow Maize,-,-,Gikomba,68.89/Kg,100.00/Kg,,Nairobi,2024-06-05
Dry Maize,White Maize,-,-,Gikomba,31.11/Kg,65.00/Kg,,Nairobi,2024-06-05
Dry Maize,White Maize,-,-,Kimumu - Bahati,50.00/Kg,60.00/Kg,3000,Uasin-Gishu,2024-06-05
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-05
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1800,Meru,2024-06-05
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8500,Kirinyaga,2024-06-04
Dry Maize,White Maize,-,-,Isebania Market, - ,32.00/Kg,70000,Migori,2024-06-04
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,4500,Kirinyaga,2024-06-04
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,40.00/Kg,10000,Nandi,2024-06-04
Dry Maize,Yellow Maize,-,-,Gikomba,68.89/Kg,83.33/Kg,,Nairobi,2024-06-04
Dry Maize,White Maize,-,-,Gikomba,31.11/Kg,54.17/Kg,,Nairobi,2024-06-04
Dry Maize,White Maize,-,-,Gikomba,31.11/Kg,54.17/Kg,,Nairobi,2024-06-04
Dry Maize,White Maize,-,-,Molo, - ,2600.00/Kg,2400,Nakuru,2024-06-04
Dry Maize,Mixed-Traditional ,-,-,Bondeni,37.50/Kg,45.00/Kg,500,Trans-Nzoia,2024-06-04
Dry Maize,White Maize,-,-,Kathonzweni,30.00/Kg,40.00/Kg,13500,Makueni,2024-06-04
Dry Maize,White Maize,-,-,Kimumu - Bahati,50.00/Kg,60.00/Kg,2000,Uasin-Gishu,2024-06-04
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,60.00/Kg,36000,Bomet,2024-06-04
Dry Maize,White Maize,-,-,Nyamakima,39.00/Kg,70.00/Kg,,Nairobi,2024-06-04
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,28800,Meru,2024-06-04
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,900,Meru,2024-06-04
Dry Maize,Mixed-Traditional ,-,-,Chuka,42.22/Kg,45.00/Kg,900,Tharaka-Nithi,2024-06-04
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-04
Dry Maize,White Maize,-,-,Kangemi Market,35.56/Kg,43.00/Kg,,Nairobi,2024-06-04
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1500,Nakuru,2024-06-03
Dry Maize,Mixed-Traditional ,-,-,Chwele,40.00/Kg,40.00/Kg,9000,Bungoma,2024-06-03
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,32.00/Kg,80.00/Kg,210,Kisii,2024-06-03
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,23.11/Kg,80.00/Kg,5800,Kisii,2024-06-03
Dry Maize,White Maize,-,-,Cheptulu, - ,45.00/Kg,3500,Vihiga,2024-06-03
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-06-03
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,45.00/Kg,1800,Kirinyaga,2024-06-03
Dry Maize,White Maize,-,-,Kangemi Market,36.11/Kg, - ,,Nairobi,2024-06-03
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-03
Dry Maize,White Maize,-,-,Gikomba,31.11/Kg,60.00/Kg,,Nairobi,2024-06-03
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,6300,Uasin-Gishu,2024-06-03
Dry Maize,Mixed-Traditional ,-,-,Isebania Market,25.56/Kg,32.00/Kg,76000,Migori,2024-06-02
Dry Maize,White Maize,-,-,Kamukuywa,35.56/Kg,45.00/Kg,15000,Bungoma,2024-06-02
Dry Maize,Yellow Maize,-,-,Kibuye, - ,100.00/Kg,,Kisumu,2024-06-02
Dry Maize,White Maize,-,-,Kibuye,44.44/Kg,45.00/Kg,,Kisumu,2024-06-02
Dry Maize,White Maize,-,-,Mabera,28.00/Kg,32.00/Kg,6500,Migori,2024-06-02
Dry Maize,White Maize,-,-,Kibiok,45.00/Kg,50.00/Kg,6000,Nandi,2024-06-02
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-02
Dry Maize,White Maize,-,-,Kakamega Town,38.89/Kg,60.00/Kg,40000,Kakamega,2024-06-01
Dry Maize,White Maize,-,-,Molo, - ,28.89/Kg,1800,Nakuru,2024-06-01
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,48.00/Kg,10000,Nandi,2024-06-01
Dry Maize,White Maize,-,-,Mukuyu Market,32.22/Kg,35.56/Kg,,Muranga,2024-06-01
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-06-01
Dry Maize,White Maize,-,-,Isebania Market, - ,30.00/Kg,65000,Migori,2024-05-31
Dry Maize,White Maize,-,-,Ndanai,36.67/Kg,36.00/Kg,11700,Bomet,2024-05-31
Dry Maize,White Maize,-,-,Serem - Vihiga,33.33/Kg,39.13/Kg,10000,Vihiga,2024-05-31
Dry Maize,Mixed-Traditional ,-,-,Cheptulu, - ,45.00/Kg,4500,Vihiga,2024-05-31
Dry Maize,White Maize,-,-,Rongo,40.00/Kg,35.55/Kg,18000,Migori,2024-05-31
Dry Maize,Mixed-Traditional ,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-05-31
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-31
Dry Maize,White Maize,-,-,Sikhendu,34.00/Kg,36.00/Kg,410,Trans-Nzoia,2024-05-31
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-31
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-31
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,50.00/Kg,60.00/Kg,360,Nandi,2024-05-31
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,5000,Kirinyaga,2024-05-31
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,50.00/Kg,6300,Uasin-Gishu,2024-05-31
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,5000,Kirinyaga,2024-05-31
Dry Maize,White Maize,-,-,Kagio,44.44/Kg,65.00/Kg,,Kirinyaga,2024-05-30
Dry Maize,White Maize,-,-,Mogogosiek Market,37.78/Kg,52.00/Kg,900,Bomet,2024-05-30
Dry Maize,Mixed-Traditional ,-,-,Maua,38.89/Kg,50.00/Kg,24300,Meru,2024-05-30
Dry Maize,White Maize,-,-,Nyamakima,37.00/Kg,70.00/Kg,,Nairobi,2024-05-30
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-30
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-05-30
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-30
Dry Maize,White Maize,-,-,Kangemi Market,37.78/Kg, - ,,Nairobi,2024-05-30
Dry Maize,White Maize,-,-,Kangemi Market,37.78/Kg, - ,,Nairobi,2024-05-30
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,42.50/Kg,6300,Uasin-Gishu,2024-05-30
Dry Maize,White Maize,-,-,Marindi, - ,35.56/Kg,900,Migori,2024-05-29
Dry Maize,Mixed-Traditional ,-,-,Serem - Nandi,37.50/Kg,50.00/Kg,20000,Nandi,2024-05-29
Dry Maize,White Maize,-,-,Webuye town,40.00/Kg,50.00/Kg,4000,Bungoma,2024-05-29
Dry Maize,White Maize,-,-,Kabiyet Market,0.03/Kg,0.03/Kg,1000,Nandi,2024-05-29
Dry Maize,White Maize,-,-,Rongo,40.00/Kg,35.55/Kg,4900,Migori,2024-05-29
Dry Maize,White Maize,-,-,Cheptulu, - ,45.00/Kg,4000,Vihiga,2024-05-29
Dry Maize,White Maize,-,-,Cheptulu, - ,45.00/Kg,4000,Vihiga,2024-05-29
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-29
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-05-29
Dry Maize,White Maize,-,-,Nyamakima,37.00/Kg,70.00/Kg,,Nairobi,2024-05-29
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1700,Meru,2024-05-29
Dry Maize,Mixed-Traditional ,-,-,Mukuyu Market,33.33/Kg,35.56/Kg,,Muranga,2024-05-29
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-29
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,6500,Kirinyaga,2024-05-29
Dry Maize,White Maize,-,-,Isebania Market,26.67/Kg,32.00/Kg,75600,Migori,2024-05-28
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,60.00/Kg,4500,Kirinyaga,2024-05-28
Dry Maize,White Maize,-,-,Kapsabet Market,37.78/Kg,40.00/Kg,10000,Nandi,2024-05-28
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,60.00/Kg,28000,Bomet,2024-05-28
Dry Maize,White Maize,-,-,Kathonzweni,30.00/Kg,40.00/Kg,7200,Makueni,2024-05-28
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,630,Meru,2024-05-28
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-05-28
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-05-28
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-28
Dry Maize,White Maize,-,-,Kangemi Market, - ,45.00/Kg,,Nairobi,2024-05-28
Dry Maize,White Maize,-,-,Kangemi Market,36.11/Kg, - ,,Nairobi,2024-05-28
Dry Maize,Mixed-Traditional ,-,-,Bondeni,37.50/Kg,45.00/Kg,500,Trans-Nzoia,2024-05-28
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,5600,Kirinyaga,2024-05-28
Dry Maize,Mixed-Traditional ,-,-,Kiria-ini Market,100.00/Kg,100.00/Kg,900,Muranga,2024-05-27
Dry Maize,Mixed-Traditional ,-,-,Kitale Municipality Market,40.00/Kg,45.00/Kg,2100,Trans-Nzoia,2024-05-27
Dry Maize,Mixed-Traditional ,-,-,Mabera, - ,32.00/Kg,6000,Migori,2024-05-27
Dry Maize,Mixed-Traditional ,-,-,Kabati Kitui,30.00/Kg,25.00/Kg,57000,Kitui,2024-05-27
Dry Maize,White Maize,-,-,Nyamakima,37.00/Kg,70.00/Kg,,Nairobi,2024-05-27
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-05-27
Dry Maize,White Maize,-,-,Eldoret Main,50.00/Kg,55.00/Kg,2700,Uasin-Gishu,2024-05-27
Dry Maize,White Maize,-,-,Chebunyo,31.11/Kg,50.00/Kg,12000,Bomet,2024-05-27
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,1650,Kirinyaga,2024-05-27
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-27
Dry Maize,White Maize,-,-,Kangemi Market,68.00/Kg, - ,,Nairobi,2024-05-27
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-27
Dry Maize,White Maize,-,-,Gikomba,31.11/Kg,60.00/Kg,,Nairobi,2024-05-27
Dry Maize,Yellow Maize,-,-,Kibuye, - ,75.00/Kg,,Kisumu,2024-05-26
Dry Maize,White Maize,-,-,Kibuye,44.44/Kg,40.00/Kg,,Kisumu,2024-05-26
Dry Maize,White Maize,-,-,Kibiok,50.00/Kg,55.00/Kg,6000,Nandi,2024-05-26
Dry Maize,White Maize,-,-,Serem - Nandi,37.50/Kg,54.17/Kg,25000,Nandi,2024-05-25
